time, ldr, temp, tsl2561, bh1750
15846,2775,32.1,27,36.67
15848,2775,32.1,27,36.67
15850,2773,32.1,27,36.67
15852,2773,32.1,27,36.67
15854,2773,32.1,27,36.67
15856,2773,32.1,27,36.67
15858,2774,32.1,27,36.67
15860,2774,32.1,27,36.67
15862,2777,32.1,27,36.67
15865,2778,32.1,27,36.67
15867,2779,32.1,27,36.67
15869,2775,32.1,27,36.67
15871,2775,32.1,27,36.67
15873,2773,32.1,27,36.67
15875,2775,32.1,27,36.67
15877,2777,32.1,27,36.67
15879,2773,32.1,27,37.5
15881,2775,32.1,27,36.67
15883,2776,32.1,27,36.67
15885,2775,32.1,27,36.67
15887,2777,32.1,27,36.67
15889,2775,32.1,27,36.67
15891,2775,32.1,27,36.67
15893,2779,32.1,27,36.67
15895,2779,32.1,27,36.67
15897,2775,32.1,27,36.67
15899,2778,32.1,27,36.67
15901,2775,32.1,27,36.67
15903,2774,32.1,27,36.67
15906,2779,32.1,27,36.67
15908,2778,32.1,27,36.67
15910,2769,32.1,27,36.67
15914,2775,32.1,27,36.67
15916,2779,32.1,27,36.67
15918,2778,32.1,27,36.67
15920,2778,32.1,27,36.67
15922,2779,32.1,27,36.67
15924,2770,32.1,27,36.67
15926,2775,32.1,27,36.67
15928,2774,32.1,27,36.67
15930,2777,32.1,27,36.67
15932,2777,32.1,27,36.67
15934,2778,32.1,27,36.67
15936,2779,32.1,27,36.67
15938,2774,32.1,27,36.67
15940,2776,32.1,27,36.67
15942,2778,32.1,27,36.67
15944,2774,32.1,27,36.67
15947,2780,32.1,27,36.67
15949,2775,32.1,27,36.67
15951,2775,32.1,27,36.67
15953,2779,32.1,27,36.67
15955,2775,32.1,27,36.67
15957,2779,32.1,27,36.67
15959,2781,32.1,27,36.67
15961,2773,32.1,27,36.67
15963,2779,32.1,27,36.67
15965,2777,32.1,27,36.67
15967,2775,32.1,27,36.67
15969,2773,32.1,26,36.67
15971,2773,32.1,26,36.67
15973,2768,32.1,26,36.67
15975,2770,32.1,26,36.67
15977,2774,32.1,26,36.67
15979,2773,32.1,27,36.67
15981,2770,32.1,27,36.67
15983,2773,32.1,26,36.67
15985,2769,32.1,26,36.67
15988,2775,32.1,26,36.67
15990,2773,32.1,26,36.67
15992,2774,32.1,27,36.67
15994,2770,32.1,27,36.67
15996,2783,32.1,26,37.5
15998,2794,32.1,28,37.5
16000,2790,32.1,27,37.5
16002,2791,32.1,27,37.5
16004,2791,32.1,27,37.5
16006,2804,32.1,13,13.33
16008,1744,32.1,6,4.17
16010,832,32,0,3.33
16012,931,32,0,3.33
16014,887,32.1,0,3.33
16016,915,32.1,0,3.33
16018,943,32.1,0,3.33
16020,935,32,0,3.33
16022,926,32,0,3.33
16024,906,32.1,0,3.33
16026,902,32.1,0,3.33
16029,901,32.1,0,3.33
16031,898,32.1,0,3.33
16033,848,32.1,0,3.33
16035,845,32.1,0,3.33
16037,839,32.1,0,3.33
16039,3607,32.1,143,98.33
16041,3753,32,257,244.17
16043,3728,32.1,236,234.17
16045,3734,32.1,234,233.33
16047,3797,32.1,286,264.17
16049,3792,32.1,309,303.33
16051,3777,32.1,279,273.33
16053,3743,32.1,243,240
16055,3793,32,307,300.83
16057,1215,32,0,3.33
16059,987,32.1,0,3.33
16061,1004,32.1,0,4.17
16063,1066,32.1,1,4.17
16065,1776,32.1,4,1.67
16067,1678,32.1,4,1.67
16070,1263,32.1,3,3.33
16072,2150,32.1,9,36.67
16074,2146,32.1,9,32.5
16076,2153,32.1,9,32.5
16078,2151,32,9,30.83
16080,2152,32.1,9,30.83
16082,2152,32.1,9,30.83
16086,2149,32.1,9,30
16088,1889,32,6,30.83
16090,806,32.1,0,25.83
16092,688,32,1,22.5
16094,672,32,1,21.67
16096,669,32,1,21.67
16098,665,32,1,19.17
16100,663,32,1,18.33
16102,661,32,1,18.33
16104,3490,32,259,411.67
16106,3493,32,259,413.33
16108,3490,32,258,419.17
16111,3488,32,259,421.67
16113,3489,32,259,427.5
16115,3477,32,258,425
16117,3478,32,256,428.33
16119,3493,32,261,435
16121,3474,32,261,435
16123,3493,32,262,435.83
16125,983,32,1,16.67
16127,707,32,1,15.83
16129,675,32,1,15.83
16131,669,32,1,15.83
16133,666,32,1,15.83
16135,662,32,1,15.83
16137,663,32,1,15.83
16139,669,32,1,15.83
16141,669,32,1,15.83
16143,673,32,1,15.83
16145,672,32,1,15.83
16147,671,32,1,15.83
16149,673,32,1,15.83
16152,672,32,1,15.83
16154,666,32,1,15.83
16156,656,32,1,15.83
16158,670,32,1,15.83
16160,649,32,1,15.83
16162,641,32,1,15.83
16164,686,32,1,15.83
16166,698,32,1,15.83
16168,702,32,1,15.83
16172,701,32,1,15.83
16174,702,32,1,15.83
16176,701,32,1,15.83
16178,702,32,1,15.83
16180,700,32,1,15.83
16182,702,32,1,15.83
16184,700,32,1,15.83
16186,675,32,1,15.83
16188,640,32,1,15.83
16190,606,32,1,15.83
16193,609,32,1,15.83
16195,685,32,1,15.83
16197,698,32,1,15.83
16199,711,32,1,15.83
16201,714,32,1,15.83
16203,717,32,1,15.83
16205,719,32,1,15.83
16207,720,32,1,15.83
16209,721,32,1,13.33
16211,720,32,1,6.67
16213,721,32,1,5
16215,727,32,1,4.17
16217,720,32,1,4.17
16219,727,32,1,3.33
16221,733,32,1,3.33
16223,727,32,1,3.33
16225,727,32,1,3.33
16227,727,32,1,3.33
16229,720,32,1,3.33
16231,730,32,1,3.33
16234,731,32,1,3.33
16236,731,32,1,3.33
16238,727,32,1,3.33
16240,730,32,1,2.5
16242,733,32,1,2.5
16244,733,32,1,2.5
16246,731,32,1,2.5
16248,731,32,1,2.5
16250,732,32,1,2.5
16252,731,32,1,2.5
16254,729,32,1,2.5
16256,733,32,1,2.5
16258,730,32,1,2.5
16260,730,32,1,2.5
16262,732,32,1,2.5
16264,725,32,1,2.5
16266,721,32,1,2.5
16268,725,32,1,2.5
16270,727,32,1,2.5
16272,723,32,1,2.5
16275,730,32,1,2.5
16277,725,32,1,2.5
16279,725,31.9,1,2.5
16281,729,32,1,2.5
16283,729,32,1,2.5
16285,726,32,1,2.5
16287,726,32,1,2.5
16289,726,32,1,2.5
16291,725,32,1,2.5
16293,730,32,1,2.5
16295,729,32,1,2.5
16297,729,32,1,2.5
16299,733,32,1,2.5
16301,730,32,1,2.5
16303,733,32,1,2.5
16305,729,32,1,2.5
16307,730,32,1,2.5
16309,733,32,1,2.5
16311,727,32,1,2.5
16313,734,32,1,2.5
16316,728,32,1,2.5
16318,730,32,1,2.5
16320,731,32,1,2.5
16322,732,31.9,1,2.5
16324,731,32,1,2.5
16326,733,31.9,1,2.5
16328,733,31.9,1,2.5
16330,734,31.9,1,2.5
16332,729,31.9,1,2.5
16334,733,31.9,1,2.5
16336,734,31.9,1,2.5
16338,733,31.9,1,2.5
16340,729,31.9,1,2.5
16342,731,31.9,1,2.5
16344,733,31.9,1,2.5
16346,734,31.9,1,2.5
16348,733,31.9,1,2.5
16350,733,31.9,1,2.5
16352,733,31.9,1,2.5
16355,729,31.9,1,2.5
16357,731,32,1,2.5
16359,733,31.9,1,2.5
16361,732,31.9,1,2.5
16363,733,32,1,2.5
16365,733,31.9,1,2.5
16367,734,31.9,1,2.5
16369,731,31.9,1,2.5
16371,732,32,1,2.5
16373,735,32,1,2.5
16375,733,32,1,2.5
16377,733,32,1,2.5
16379,732,31.9,1,2.5
16381,734,31.9,1,2.5
16383,734,31.9,1,2.5
16385,735,32,1,2.5
16387,727,32,1,2.5
16389,734,31.9,1,2.5
16391,731,31.9,1,2.5
16393,733,32,1,2.5
16396,735,31.9,1,2.5
16398,735,31.9,1,2.5
16400,739,32,1,2.5
16402,734,31.9,1,2.5
16404,736,32,1,2.5
16406,733,31.9,1,2.5
16408,735,31.9,1,2.5
16410,735,31.9,1,2.5
16412,736,31.9,1,2.5
16414,736,31.9,1,2.5
16416,742,31.9,1,2.5
16418,734,32,1,2.5
16420,735,32,1,2.5
16422,730,32,1,2.5
16424,733,32,1,2.5
16426,739,31.9,1,2.5
16428,735,32,1,2.5
16430,731,32,1,2.5
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ16434,733,32,1,2.5
16437,735,32,1,2.5
16439,734,32,1,2.5
16441,733,32,1,2.5
16443,745,31.9,1,2.5
16445,736,32,1,2.5
16447,718,32,1,2.5
16449,734,31.9,1,2.5
16451,720,32,1,2.5
16453,737,31.9,1,2.5
16455,736,31.9,1,2.5
16457,736,32,1,2.5
16459,736,31.9,1,2.5
16461,736,31.9,1,2.5
16463,735,32,1,2.5
16465,735,32,1,2.5
16467,734,32,1,2.5
16469,735,31.9,1,2.5
16471,735,31.9,1,2.5
16473,737,31.9,1,2.5
16475,735,31.9,1,2.5
16478,735,31.9,1,2.5
16480,736,31.9,1,2.5
16482,737,31.9,1,2.5
16484,738,31.9,1,2.5
16486,735,31.9,1,2.5
16488,736,31.9,1,2.5
16490,736,31.9,1,2.5
16492,736,31.9,1,2.5
16494,736,31.9,1,2.5
16496,734,31.9,1,2.5
16498,735,31.9,1,2.5
16500,735,31.9,1,2.5
16502,738,31.9,1,2.5
16504,737,31.9,1,2.5
16506,739,31.9,1,2.5
16508,736,31.9,1,2.5
16510,737,31.9,1,2.5
16512,734,31.9,1,2.5
16514,735,31.9,1,2.5
16517,735,31.9,1,2.5
16519,738,31.9,1,2.5
16521,735,31.9,1,2.5
16523,739,31.9,1,2.5
16525,735,31.9,1,2.5
16527,738,31.9,1,2.5
16529,740,31.9,1,2.5
16531,734,31.9,1,2.5
16533,735,31.9,1,2.5
16535,735,31.9,1,2.5
16537,737,31.9,1,2.5
16539,737,31.9,1,2.5
16541,735,31.9,1,2.5
16543,737,31.9,1,2.5
16545,746,31.9,1,2.5
16547,734,31.9,1,2.5
16549,736,31.9,1,2.5
16551,737,31.9,1,2.5
16553,735,31.9,1,2.5
16555,738,31.9,1,2.5
16558,735,31.9,1,2.5
16560,738,31.9,1,2.5
16562,734,31.9,1,2.5
16564,735,31.9,1,2.5
16566,739,31.9,1,2.5
16568,747,31.9,1,2.5
16570,737,31.9,1,2.5
16572,742,31.9,1,2.5
16574,737,31.9,1,2.5
16576,734,31.9,1,2.5
16578,737,31.9,1,2.5
16580,736,31.9,1,2.5
16582,736,31.9,1,2.5
16584,735,31.9,1,2.5
16586,737,31.9,1,2.5
16588,737,31.9,1,2.5
16590,738,31.9,1,2.5
16592,736,31.9,1,2.5
16594,737,31.9,1,2.5
16596,735,31.9,1,2.5
16599,734,31.9,1,2.5
16601,734,31.9,1,2.5
16603,736,31.9,1,2.5
16605,732,31.9,1,2.5
16607,739,31.9,1,2.5
16609,737,31.9,1,2.5
16611,742,31.9,1,2.5
16613,737,31.9,1,2.5
16615,739,31.9,1,2.5
16617,737,31.9,1,2.5
16619,736,31.9,1,2.5
16621,736,31.9,1,2.5
16623,736,31.9,1,2.5
16625,737,31.9,1,2.5
16627,736,31.9,1,2.5
16629,733,31.9,1,2.5
16631,738,31.9,1,2.5
16633,731,31.9,1,2.5
16635,736,31.9,1,2.5
16638,741,31.9,1,2.5
16640,738,31.9,1,2.5
16642,737,31.9,1,2.5
16644,741,31.9,1,2.5
16646,737,31.9,1,2.5
16648,737,31.9,1,2.5
16650,737,31.9,1,2.5
16652,737,31.9,1,2.5
16654,734,31.9,1,2.5
16656,739,31.9,1,2.5
16658,737,31.9,1,2.5
16660,738,31.9,1,2.5
16662,738,31.9,1,2.5
16664,722,31.9,1,2.5
16666,740,31.9,1,2.5
16668,742,31.9,1,2.5
16670,740,31.9,1,2.5
16672,735,31.9,1,2.5
16674,740,31.9,1,2.5
16676,743,31.9,1,2.5
16679,738,31.9,1,2.5
16681,736,31.9,1,2.5
16683,737,31.9,1,2.5
16685,742,31.9,1,2.5
16687,735,31.9,1,2.5
16689,739,31.9,1,2.5
16691,738,31.9,1,2.5
16693,738,31.9,1,2.5
16695,734,31.9,1,2.5
16697,741,31.9,1,2.5
16699,736,31.9,1,2.5
16701,737,31.9,1,2.5
16705,736,31.9,1,2.5
16707,737,31.9,1,2.5
16709,738,31.9,1,2.5
16711,737,31.9,1,2.5
16713,735,31.9,1,2.5
16715,739,31.9,1,2.5
16718,734,31.9,1,2.5
16720,737,31.9,1,2.5
16722,736,31.9,1,2.5
16724,739,31.9,1,2.5
16726,736,31.9,1,2.5
16728,736,31.9,1,2.5
16730,740,31.9,1,2.5
16732,737,31.9,1,2.5
16734,737,31.9,1,2.5
16736,737,31.9,1,2.5
16738,737,31.9,1,2.5
16740,734,31.9,1,2.5
16742,737,31.9,1,2.5
16744,735,31.9,1,2.5
16746,737,31.9,1,2.5
16748,737,31.9,1,2.5
16750,738,31.9,1,2.5
16752,742,31.9,1,2.5
16754,738,31.9,1,2.5
16756,740,31.9,1,2.5
16759,741,31.9,1,2.5
16761,739,31.9,1,2.5
16763,739,31.9,1,2.5
16765,738,31.9,1,2.5
16767,737,31.9,1,2.5
16769,737,31.9,1,2.5
16771,738,31.9,1,2.5
16773,739,31.9,1,2.5
16775,742,31.9,1,2.5
16777,741,31.9,1,2.5
16779,738,31.9,1,2.5
16781,738,31.9,1,2.5
16783,739,31.9,1,2.5
16785,739,31.9,1,2.5
16787,738,31.9,1,2.5
16789,738,31.9,1,2.5
16791,739,31.9,1,2.5
16793,722,31.9,1,2.5
16795,740,31.9,1,2.5
16797,739,31.9,1,2.5
16800,742,31.9,1,2.5
16802,736,31.9,1,2.5
16804,739,31.9,1,2.5
16806,741,31.9,1,2.5
16808,741,31.9,1,2.5
16810,741,31.9,1,2.5
16812,738,31.9,1,2.5
16814,739,31.9,1,2.5
16816,777,31.9,1,2.5
16818,739,31.9,1,2.5
16820,738,31.9,1,2.5
16822,741,31.9,1,2.5
16824,737,31.9,1,2.5
16826,736,31.9,1,2.5
16828,738,31.9,1,2.5
16830,738,31.9,1,2.5
16832,738,31.9,1,2.5
16834,735,31.9,1,2.5
16836,737,31.9,1,2.5
16839,743,31.9,1,2.5
16841,741,31.9,1,2.5
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ16845,746,31.9,1,2.5
16847,740,31.9,1,2.5
16849,741,31.9,1,2.5
16851,738,31.9,1,2.5
16853,738,31.9,1,2.5
16855,740,31.9,1,2.5
16857,738,31.9,1,2.5
16859,739,31.9,1,2.5
16861,736,31.9,1,2.5
16863,741,31.9,1,2.5
16865,737,31.9,1,2.5
16867,739,31.9,1,2.5
16869,738,31.9,1,2.5
16871,739,31.9,1,2.5
16873,741,31.9,1,2.5
16875,738,31.9,1,2.5
16877,741,31.9,1,2.5
16880,742,31.9,1,2.5
16882,739,31.9,1,2.5
16884,752,31.9,1,2.5
16886,735,31.9,1,2.5
16888,742,31.9,1,2.5
16890,739,31.9,1,2.5
16892,743,31.9,1,2.5
16894,735,31.9,1,2.5
16896,742,31.9,1,2.5
16898,749,31.9,1,2.5
16900,742,31.9,1,2.5
16902,738,31.9,1,2.5
16904,742,31.9,1,2.5
16906,741,31.9,1,2.5
16908,739,31.9,1,2.5
16910,737,31.9,1,2.5
16912,740,31.9,1,2.5
16914,742,31.9,1,2.5
16916,743,31.9,1,2.5
16918,738,31.9,1,2.5
16921,739,31.9,1,2.5
16923,736,31.9,1,2.5
16925,737,31.9,1,2.5
16927,738,31.9,1,2.5
16929,749,31.9,1,2.5
16931,738,31.9,1,2.5
16933,739,31.9,1,2.5
16935,742,31.9,1,2.5
16937,741,31.9,1,2.5
16939,739,31.9,1,2.5
16941,739,31.9,1,2.5
16943,738,31.9,1,2.5
16945,737,31.9,1,2.5
16947,740,31.9,1,2.5
16949,741,31.9,1,2.5
16951,743,31.9,1,2.5
16953,739,31.9,1,2.5
16955,742,31.9,1,2.5
16957,737,31.9,1,2.5
16960,739,31.9,1,2.5
16962,739,31.9,1,2.5
16964,741,31.9,1,2.5
16966,739,31.9,1,2.5
16968,739,31.9,1,2.5
16970,740,31.9,1,2.5
16972,741,31.9,1,2.5
16974,741,31.9,1,2.5
16976,740,31.9,1,2.5
16978,752,31.9,1,2.5
16980,742,31.9,1,2.5
16982,741,31.9,1,2.5
16984,741,31.9,1,2.5
16986,742,31.9,1,2.5
16988,738,31.9,1,2.5
16990,740,31.9,1,2.5
16992,740,31.9,1,2.5
16994,739,31.9,1,2.5
16996,739,31.9,1,2.5
16998,739,31.9,1,2.5
17001,722,31.9,1,2.5
17003,738,31.9,1,2.5
17005,743,31.9,1,2.5
17007,740,31.9,1,2.5
17009,739,31.9,1,2.5
17011,741,31.9,1,2.5
17013,739,31.9,1,2.5
17015,738,31.9,1,2.5
17017,741,31.9,1,2.5
17019,738,31.9,1,2.5
17021,741,31.9,1,2.5
17023,737,31.9,1,2.5
17025,738,31.9,1,2.5
17027,738,31.9,1,2.5
17029,740,31.9,1,2.5
17031,738,31.9,1,2.5
17033,739,31.9,1,2.5
17035,739,31.9,1,2.5
17037,752,31.9,1,2.5
17040,742,31.9,1,2.5
17042,735,31.9,1,2.5
17044,741,31.8,1,2.5
17046,744,31.9,1,2.5
17048,742,31.9,1,2.5
17050,741,31.9,1,2.5
17052,741,31.9,1,2.5
17054,743,31.9,1,2.5
17056,742,31.9,1,2.5
17058,743,31.9,1,2.5
17060,742,31.9,1,2.5
17062,742,31.9,1,2.5
17064,743,31.9,1,2.5
17066,741,31.9,1,2.5
17068,739,31.9,1,2.5
17070,741,31.9,1,2.5
17072,741,31.9,1,2.5
17074,742,31.9,1,2.5
17076,741,31.9,1,2.5
17078,743,31.9,1,2.5
17081,741,31.9,1,2.5
17083,741,31.9,1,2.5
17085,745,31.8,1,2.5
17087,743,31.9,1,2.5
17089,742,31.9,1,2.5
17091,752,31.9,1,2.5
17093,739,31.9,1,2.5
17095,743,31.9,1,2.5
17097,742,31.8,1,2.5
17099,741,31.9,1,2.5
17101,743,31.9,1,2.5
17103,741,31.8,1,2.5
17105,741,31.9,1,2.5
17107,742,31.8,1,2.5
17109,743,31.9,1,2.5
17111,743,31.9,1,2.5
17113,748,31.9,1,2.5
17115,741,31.9,1,2.5
17117,741,31.9,1,2.5
17119,742,31.8,1,2.5
17122,742,31.8,1,2.5
17124,741,31.9,1,2.5
17126,740,31.9,1,2.5
17128,740,31.9,1,2.5
17130,743,31.9,1,2.5
17132,743,31.9,1,2.5
17134,739,31.9,1,2.5
17136,719,31.8,1,2.5
17138,741,31.9,1,2.5
17140,741,31.9,1,2.5
17142,741,31.9,1,2.5
17144,742,31.9,1,2.5
17146,740,31.8,1,2.5
17148,741,31.9,1,2.5
17150,742,31.9,1,2.5
17152,743,31.8,1,2.5
17154,738,31.9,1,2.5
17156,741,31.9,1,2.5
17158,737,31.9,1,2.5
17161,742,31.9,1,2.5
17163,742,31.9,1,2.5
17165,740,31.9,1,2.5
17167,739,31.9,1,2.5
17169,742,31.9,1,2.5
17171,742,31.9,1,2.5
17173,743,31.8,1,2.5
17175,741,31.8,1,2.5
17177,753,31.9,1,2.5
17179,742,31.9,1,2.5
17181,747,31.8,1,2.5
17183,740,31.9,1,2.5
17185,741,31.8,1,2.5
17187,739,31.9,1,2.5
17189,742,31.8,1,2.5
17191,740,31.8,1,2.5
17193,742,31.9,1,2.5
17195,738,31.9,1,2.5
17197,745,31.9,1,2.5
17199,741,31.9,1,2.5
17202,743,31.9,1,2.5
17204,743,31.9,1,2.5
17206,741,31.9,1,2.5
17208,741,31.9,1,2.5
17210,745,31.9,1,2.5
17212,741,31.9,1,2.5
17214,738,31.9,1,2.5
17216,739,31.9,1,2.5
17218,741,31.9,1,2.5
17220,743,31.9,1,2.5
17222,739,31.9,1,2.5
17224,745,31.9,1,2.5
17226,747,31.9,1,2.5
17228,746,31.9,1,2.5
17230,743,31.9,1,2.5
17232,748,31.9,1,2.5
17234,743,31.9,1,2.5
17236,743,31.9,1,2.5
17238,745,31.9,1,2.5
17241,741,31.9,1,2.5
17243,741,31.9,1,2.5
17245,745,31.9,1,2.5
17247,741,31.9,1,2.5
17249,745,31.9,1,2.5
17251,742,31.8,1,2.5
17253,743,31.9,1,2.5
17255,741,31.8,1,2.5
17257,743,31.9,1,2.5
17259,741,31.9,1,2.5
17261,743,31.9,1,2.5
17263,741,31.9,1,2.5
17267,745,31.9,1,2.5
17269,739,31.9,1,2.5
17271,740,31.8,1,2.5
17273,743,31.8,1,2.5
17275,743,31.9,1,2.5
17277,743,31.9,1,2.5
17279,742,31.9,1,2.5
17282,743,31.8,1,2.5
17284,742,31.8,1,2.5
17286,742,31.8,1,2.5
17288,743,31.8,1,2.5
17290,746,31.8,1,2.5
17292,742,31.8,1,2.5
17294,743,31.9,1,2.5
17296,741,31.8,1,2.5
17298,739,31.8,1,2.5
17300,747,31.8,1,2.5
17302,741,31.8,1,2.5
17304,742,31.8,1,2.5
17306,743,31.8,1,2.5
17308,741,31.8,1,2.5
17310,739,31.8,1,2.5
17312,746,31.8,1,2.5
17314,741,31.8,1,2.5
17316,740,31.8,1,2.5
17318,739,31.8,1,2.5
17320,746,31.8,1,2.5
17323,742,31.8,1,2.5
17325,743,31.8,1,2.5
17327,736,31.8,1,2.5
17329,746,31.8,1,2.5
17331,742,31.8,1,2.5
17333,745,31.8,1,2.5
17335,746,31.8,1,2.5
17337,741,31.9,1,2.5
17339,741,31.8,1,2.5
17341,745,31.9,1,2.5
17343,741,31.9,1,2.5
17345,733,31.8,1,2.5
17347,741,31.8,1,2.5
17349,739,31.8,1,2.5
17351,741,31.9,1,2.5
17353,746,31.9,1,2.5
17355,741,31.8,1,2.5
17357,739,31.8,1,2.5
17359,743,31.8,1,2.5
17362,742,31.8,1,2.5
17364,741,31.8,1,2.5
17366,744,31.9,1,2.5
17368,742,31.8,1,2.5
17370,741,31.8,1,2.5
17372,742,31.8,1,2.5
17374,748,31.8,1,2.5
17376,740,31.8,1,2.5
17378,743,31.8,1,2.5
17380,741,31.8,1,2.5
17382,741,31.8,1,2.5
17384,743,31.8,1,2.5
17386,739,31.8,1,2.5
17388,742,31.8,1,2.5
17390,743,31.8,1,2.5
17392,745,31.8,1,2.5
17394,741,31.8,1,2.5
17396,741,31.8,1,2.5
17398,741,31.8,1,2.5
17400,741,31.8,1,2.5
17403,741,31.8,1,2.5
17405,743,31.8,1,2.5
17407,743,31.8,1,2.5
17409,751,31.8,1,2.5
17411,743,31.8,1,2.5
17413,741,31.8,1,2.5
17415,746,31.8,1,2.5
17417,741,31.8,1,2.5
17419,743,31.9,1,2.5
17421,743,31.9,1,2.5
17423,743,31.8,1,2.5
17425,745,31.8,1,2.5
17427,746,31.8,1,2.5
17429,745,31.8,1,2.5
17431,748,31.8,1,2.5
17435,743,31.8,1,2.5
17437,742,31.8,1,2.5
17439,740,31.9,1,2.5
17442,743,31.8,1,2.5
17444,746,31.8,1,2.5
17446,743,31.9,1,2.5
17448,745,31.9,1,2.5
17450,743,31.9,1,2.5
17452,743,31.8,1,2.5
17454,773,31.9,1,2.5
17456,743,31.8,1,2.5
17458,743,31.8,1,2.5
17460,741,31.8,1,2.5
17462,742,31.8,1,2.5
17464,743,31.8,1,2.5
17466,748,31.8,1,2.5
17468,741,31.8,1,2.5
17470,743,31.8,1,2.5
17472,767,31.8,1,2.5
17474,741,31.8,1,2.5
17476,743,31.8,1,2.5
17478,742,31.9,1,2.5
17480,740,31.9,1,2.5
17483,743,31.9,1,2.5
17485,741,31.8,1,2.5
17487,741,31.9,1,2.5
17489,743,31.9,1,2.5
17491,743,31.9,1,2.5
17493,746,31.9,1,2.5
17495,737,31.9,1,2.5
17497,743,31.9,1,2.5
17499,742,31.9,1,2.5
17501,743,31.9,1,2.5
17503,743,31.9,1,2.5
17505,743,31.9,1,2.5
17507,743,31.9,1,2.5
17509,745,31.8,1,2.5
17511,743,31.9,1,2.5
17513,741,31.8,1,2.5
17515,741,31.8,1,2.5
17517,742,31.9,1,2.5
17519,745,31.9,1,2.5
17521,743,31.8,1,2.5
17524,745,31.9,1,2.5
17526,741,31.9,1,2.5
17528,745,31.9,1,2.5
17530,746,31.9,1,2.5
17532,743,31.9,1,2.5
17534,746,31.8,1,2.5
17536,743,31.9,1,2.5
17538,744,31.8,1,2.5
17540,744,31.9,1,2.5
17542,745,31.9,1,2.5
17544,743,31.9,1,2.5
17546,743,31.8,1,2.5
17548,743,31.8,1,2.5
17550,746,31.9,1,2.5
17552,742,31.9,1,2.5
17554,746,31.9,1,2.5
17558,720,31.9,1,2.5
17560,743,31.9,1,2.5
17563,742,31.9,1,2.5
17565,739,31.9,1,2.5
17567,739,31.9,1,2.5
17569,746,31.9,1,2.5
17571,745,31.9,1,2.5
17573,745,31.9,1,2.5
17575,743,31.8,1,2.5
17577,746,31.9,1,2.5
17579,743,31.9,1,2.5
17581,742,31.9,1,2.5
17583,743,31.9,1,2.5
17585,741,31.9,1,2.5
17587,752,31.9,1,2.5
17589,745,31.9,1,2.5
17591,747,31.8,1,2.5
17593,747,31.8,1,2.5
17595,739,31.9,1,2.5
17597,742,31.9,1,2.5
17599,746,31.8,1,2.5
17601,742,31.8,1,2.5
17604,742,31.9,1,2.5
17606,743,31.9,1,2.5
17608,745,31.9,1,2.5
17610,743,31.9,1,2.5
17612,743,31.9,1,2.5
17614,737,31.9,1,2.5
17616,744,31.9,1,2.5
17618,745,31.9,1,2.5
17620,742,31.9,1,2.5
17622,748,31.9,1,2.5
17624,743,31.9,1,2.5
17626,743,31.9,1,2.5
17628,745,31.9,1,2.5
17630,745,31.9,1,2.5
17632,740,31.9,1,2.5
17634,742,31.9,1,2.5
17636,759,31.9,1,2.5
17638,743,31.9,1,2.5
17640,742,31.9,1,2.5
17645,741,31.9,1,2.5
17647,739,31.9,1,2.5
17649,747,31.9,1,2.5
17651,743,31.9,1,2.5
17653,740,31.9,1,2.5
17655,745,31.8,1,2.5
17657,745,31.9,1,2.5
17659,742,31.9,1,2.5
17661,749,31.9,1,2.5
17663,745,31.9,1,2.5
17665,743,31.9,1,2.5
17667,743,31.9,1,2.5
17669,744,31.9,1,2.5
17671,742,31.9,1,2.5
17673,742,31.8,1,2.5
17675,746,31.9,1,2.5
17677,731,31.9,1,2.5
17679,740,31.9,1,2.5
17681,742,31.9,1,1.67
17684,742,31.8,1,2.5
17686,743,31.9,1,2.5
17688,747,31.9,1,2.5
17690,743,31.9,1,2.5
17692,742,31.8,1,2.5
17694,741,31.9,1,2.5
17696,746,31.9,1,2.5
17698,742,31.9,1,2.5
17700,743,31.9,1,2.5
17702,740,31.9,1,2.5
17704,745,31.9,1,2.5
17706,743,31.9,1,2.5
17708,743,31.8,1,2.5
17710,742,31.9,1,2.5
17712,743,31.9,1,2.5
17714,731,31.9,1,2.5
17716,741,31.9,1,2.5
17718,747,31.9,1,2.5
17720,742,31.9,1,2.5
17722,743,31.8,1,2.5
17725,746,31.8,1,2.5
17727,741,31.9,1,2.5
17729,740,31.8,1,2.5
17731,742,31.8,1,2.5
17733,742,31.8,1,2.5
17735,747,31.8,1,2.5
17739,743,31.8,1,2.5
17741,745,31.8,1,2.5
17743,741,31.8,1,2.5
17745,742,31.8,1,2.5
17747,741,31.8,1,2.5
17749,746,31.8,1,2.5
17751,745,31.8,1,2.5
17753,743,31.8,1,2.5
17755,743,31.8,1,2.5
17757,741,31.8,1,2.5
17759,745,31.8,1,2.5
17761,742,31.8,1,2.5
17764,743,31.8,1,2.5
17766,745,31.8,1,2.5
17768,738,31.8,1,2.5
